time_of_day,avg_condition_8,avg_condition_6,avg_condition_10,avg_condition_1,avg_condition_7,avg_condition_12,avg_condition_4,avg_condition_21,avg_condition_20,avg_condition_19,avg_condition_18,avg_condition_17,avg_condition_5,avg_condition_15,avg_condition_9,avg_condition_3,avg_condition_13,avg_condition_22,avg_condition_11,avg_condition_14,avg_condition_16,avg_condition_23,avg_condition_2,avg_control_1,avg_control_21,avg_control_10,avg_control_17,avg_control_30,avg_control_15,avg_control_3,avg_control_27,avg_control_26,avg_control_25,avg_control_24,avg_control_18,avg_control_22,avg_control_20,avg_control_19,avg_control_29,avg_control_23,avg_control_16,avg_control_14,avg_control_13,avg_control_11,avg_control_9,avg_control_8,avg_control_7,avg_control_6,avg_control_5,avg_control_4,avg_control_31,avg_control_12,avg_control_32,avg_control_28,avg_control_2
22:25,411.23,164.33,475.40,37.69,357.80,112.13,293.60,61.29,51.50,126.53,82.53,86.00,155.13,168.07,207.00,199.93,250.28,200.60,77.75,1.40,89.66,368.50,53.85,81.28,204.77,256.53,122.15,117.47,217.13,71.52,718.36,214.74,147.93,384.20,105.71,329.60,15.77,204.79,299.35,197.80,193.35,159.27,75.93,261.65,180.95,235.90,187.56,224.75,113.45,91.09,98.17,68.62,72.67,303.59,418.18
22:26,182.23,260.20,436.80,43.44,234.60,143.47,280.20,92.14,59.72,162.00,123.93,61.53,127.73,187.93,146.21,209.60,263.94,179.40,69.19,0.00,108.66,320.14,38.56,89.53,205.09,200.80,166.35,144.40,270.93,99.59,477.71,190.83,161.00,485.80,161.71,222.13,19.59,230.00,237.18,205.53,93.41,168.13,89.47,110.65,84.70,304.75,155.08,232.11,101.06,144.59,88.47,66.38,74.44,234.71,470.64
22:27,165.15,166.40,243.13,78.75,250.80,215.80,354.53,141.07,58.83,94.07,100.27,78.87,115.00,209.20,161.93,199.93,185.94,311.20,42.31,2.73,81.59,357.50,40.85,64.75,145.86,166.33,175.10,153.53,204.80,138.54,462.57,329.22,182.67,382.07,163.24,211.33,11.64,118.32,249.18,163.47,75.29,127.07,97.53,161.35,99.50,295.50,196.31,250.61,141.18,106.09,105.19,61.50,85.81,236.65,444.59
22:28,202.92,82.33,265.80,47.88,229.33,199.00,635.40,124.14,88.17,108.13,104.00,53.87,107.53,177.07,203.21,180.93,208.28,257.47,70.50,0.00,128.10,256.41,60.81,61.36,148.64,147.27,98.95,127.53,203.73,94.61,712.00,514.74,152.53,434.00,141.88,295.20,36.73,52.95,197.59,195.20,84.12,161.27,100.27,189.18,59.35,334.55,186.53,209.61,128.91,121.55,202.72,47.33,121.06,246.53,367.86
22:29,254.62,170.53,312.53,72.06,312.27,222.73,520.20,126.36,99.61,53.67,65.33,103.33,163.20,233.27,172.21,189.73,157.00,182.20,102.56,0.53,109.07,274.14,25.41,68.08,136.73,157.33,128.00,236.00,267.27,97.63,741.71,501.91,172.20,397.67,133.00,285.47,15.77,99.16,147.06,216.27,128.59,72.87,125.60,154.29,21.50,307.15,264.50,271.83,141.18,92.18,194.97,70.12,103.75,121.47,394.68
22:30,164.62,184.40,365.60,50.31,185.87,182.87,552.73,198.86,129.83,69.93,68.73,151.20,243.20,198.00,152.71,320.87,165.78,189.07,147.25,16.87,117.76,248.50,27.33,64.86,161.27,164.53,128.00,159.40,298.80,78.61,900.29,368.70,207.07,381.80,142.29,387.00,13.27,60.42,218.88,176.07,118.82,80.07,178.27,105.06,22.20,282.80,259.81,283.75,68.27,85.05,195.64,49.50,104.89,210.41,400.55
22:31,215.00,253.73,321.40,58.81,258.73,339.87,531.40,216.43,67.56,97.93,36.80,44.27,382.53,145.80,177.93,278.07,206.06,186.07,116.12,21.87,99.07,367.91,20.56,78.92,191.91,123.93,164.25,138.13,316.40,74.65,974.93,272.52,292.87,460.67,181.65,292.20,15.09,85.58,182.71,150.80,168.00,113.47,173.20,112.71,25.95,361.80,249.78,224.72,123.79,123.82,162.22,34.75,66.08,266.12,351.14
22:32,303.15,163.00,269.27,33.69,358.87,198.27,281.93,210.07,40.94,79.20,57.07,61.93,383.20,214.13,237.21,248.00,259.61,211.53,196.81,11.47,174.69,286.95,43.93,81.06,220.50,131.93,137.45,151.13,296.13,110.41,935.64,297.04,385.73,743.53,190.12,301.60,21.23,153.68,178.76,217.47,147.24,93.00,167.60,193.12,35.55,371.00,206.14,207.47,124.82,118.91,191.28,60.38,102.08,178.76,395.09
22:33,250.23,146.33,207.67,73.25,301.13,192.60,343.27,264.00,30.11,43.07,64.53,28.73,457.53,197.93,214.93,291.87,254.22,196.87,308.56,15.13,151.62,257.00,27.93,99.36,191.50,144.80,170.20,193.93,239.13,83.85,1002.86,276.39,389.93,525.87,193.12,245.00,16.50,79.53,203.29,186.80,230.41,99.67,199.93,262.41,38.55,303.85,175.03,224.19,137.85,221.41,151.81,38.92,92.44,238.00,334.23
22:34,244.77,240.53,259.20,128.00,223.33,195.40,382.73,219.43,16.78,118.87,52.07,24.87,456.00,171.93,286.21,256.53,189.17,135.60,284.25,21.47,118.62,396.86,16.81,57.31,215.95,144.07,159.45,241.13,131.80,93.35,930.50,219.70,352.67,583.53,320.12,241.93,13.23,70.05,177.76,346.87,209.35,98.53,224.80,235.12,48.90,257.00,261.75,145.69,111.33,161.86,175.58,44.96,73.22,264.12,331.86
22:35,241.00,233.93,284.87,237.19,242.40,202.73,263.53,156.00,39.33,53.40,104.80,60.00,402.40,116.13,260.43,372.53,178.83,104.93,255.69,3.87,96.34,361.14,14.11,129.53,138.73,257.87,120.00,114.13,192.80,64.98,1002.07,173.43,263.87,750.00,247.59,194.07,25.68,33.58,140.35,407.13,213.76,253.20,165.80,157.82,25.10,226.25,186.89,128.36,59.03,148.86,122.33,58.92,50.56,241.29,223.77
22:36,246.38,210.00,196.33,108.19,258.40,157.53,214.40,93.71,76.06,21.93,93.73,59.67,341.00,79.87,277.64,242.00,150.61,69.80,201.44,0.00,106.83,432.50,30.04,126.58,106.41,49.80,110.55,173.60,130.73,81.72,836.21,243.61,361.27,632.93,399.76,169.13,10.95,40.21,188.29,310.47,243.41,185.33,90.67,148.59,16.15,333.65,208.08,123.58,93.15,106.50,137.78,40.08,45.89,246.35,182.64
22:37,220.08,271.27,142.87,118.19,192.33,183.87,183.53,54.29,76.50,28.73,66.27,63.60,261.93,66.80,206.36,377.13,195.67,43.33,219.38,0.00,99.97,522.27,22.19,124.92,150.41,89.73,117.55,191.33,184.20,58.02,687.36,326.83,322.27,470.13,332.88,159.93,5.18,51.68,108.24,258.33,235.71,78.87,94.93,143.24,20.20,305.95,253.50,146.19,80.45,171.45,187.92,53.21,51.97,162.41,279.95
22:38,206.08,269.53,118.93,88.69,134.00,196.33,200.07,55.86,71.33,40.20,53.87,71.73,265.47,71.60,245.07,326.60,236.56,24.87,292.12,0.53,88.59,379.91,27.96,111.58,106.09,90.60,156.80,277.40,152.33,60.76,811.36,279.00,335.87,469.40,317.29,205.40,22.09,62.16,175.00,300.27,214.47,175.33,100.47,160.41,22.70,252.90,259.83,167.97,46.52,69.91,170.89,78.92,74.75,228.82,377.05
22:39,63.38,187.60,148.47,91.62,199.80,192.53,188.73,66.93,108.06,72.27,55.80,129.60,202.67,120.33,172.64,283.87,215.78,31.40,246.62,0.40,74.72,309.50,64.67,158.36,91.36,67.93,134.80,160.73,173.20,72.98,672.29,270.43,415.00,418.20,283.00,284.33,14.73,95.63,167.24,424.67,177.71,165.53,188.60,181.53,62.95,248.60,265.69,161.78,40.36,81.45,163.58,44.88,79.28,312.76,406.55
22:40,69.85,214.20,191.53,84.06,286.13,132.53,150.87,93.93,60.33,88.20,51.40,81.07,161.87,113.73,143.36,301.47,269.83,75.87,315.56,0.00,100.41,297.32,20.81,172.39,166.41,80.80,156.95,217.07,257.60,67.02,518.50,238.61,471.60,411.87,258.06,222.60,53.27,141.32,187.47,318.07,165.53,165.27,143.87,98.12,61.75,295.35,287.14,190.08,59.70,91.86,171.42,60.54,93.75,391.12,344.82
22:41,167.31,227.33,252.47,44.06,349.47,164.73,111.73,135.29,35.50,60.60,67.87,63.80,97.53,124.33,184.21,241.53,191.56,113.13,327.12,0.00,121.03,283.41,38.04,110.19,139.64,100.40,121.90,132.47,196.80,65.96,539.29,248.74,850.87,503.40,241.53,242.27,41.82,208.63,145.35,382.20,213.35,231.47,149.67,201.06,38.30,311.65,239.86,181.22,86.18,102.45,114.17,76.75,77.50,380.82,349.59
22:42,86.85,276.67,206.07,106.06,351.40,110.40,266.80,208.36,52.56,60.33,74.13,72.87,104.33,184.20,115.57,277.00,159.06,82.40,280.12,0.00,142.34,320.95,26.63,135.69,119.23,160.27,92.90,80.33,241.27,46.24,494.07,212.78,645.93,426.27,255.88,389.53,51.50,167.21,125.88,347.07,189.88,265.73,249.00,246.65,36.30,264.45,204.92,177.31,123.58,115.55,137.50,99.00,91.14,296.65,329.82
22:43,142.92,213.20,133.60,36.81,164.13,143.13,329.47,172.57,33.89,38.33,50.00,126.40,93.40,113.33,137.57,215.40,150.67,48.87,177.12,1.20,183.28,303.86,14.81,90.56,147.45,128.20,125.15,100.60,146.07,55.83,573.50,147.04,530.20,620.13,249.76,290.27,109.00,220.74,134.94,206.93,122.53,179.87,244.93,359.18,61.75,300.95,209.72,138.78,172.73,141.91,147.72,97.96,89.75,221.35,263.27
22:44,132.23,180.67,126.00,18.38,209.93,177.93,236.87,126.93,18.28,68.20,54.40,101.47,95.20,95.13,155.00,368.73,155.67,49.33,190.56,0.00,172.38,263.05,44.22,88.58,138.05,271.87,141.35,80.53,123.27,36.24,597.71,137.52,596.13,760.53,189.94,224.80,52.50,229.37,133.94,203.47,132.82,171.73,263.47,375.53,55.15,424.05,169.50,142.89,109.33,216.09,107.33,77.12,64.64,203.71,255.05
22:45,76.08,275.73,145.73,84.25,168.73,142.27,286.73,73.14,33.50,77.47,105.40,115.53,109.00,155.07,148.79,269.93,91.39,47.87,156.44,0.00,183.69,244.73,13.52,65.31,144.18,141.73,100.10,209.67,154.27,61.85,557.36,159.91,566.13,676.67,239.47,209.40,83.27,170.32,141.06,203.53,177.65,114.80,169.20,166.94,39.45,453.40,238.83,172.58,108.52,105.59,132.61,40.75,70.36,179.88,187.41
22:46,133.69,306.00,222.67,98.38,202.07,155.20,336.27,57.29,35.33,74.00,76.33,106.60,170.27,185.07,129.21,352.67,131.50,36.67,160.44,0.33,147.10,289.50,46.89,100.25,177.95,232.53,133.65,156.67,100.20,100.43,622.43,165.43,579.40,542.93,265.00,196.40,64.95,85.42,123.88,235.13,188.94,71.20,107.33,134.88,68.75,315.70,178.56,190.72,142.18,132.41,116.94,39.62,55.97,240.06,262.36
22:47,137.15,198.60,237.13,105.31,259.80,128.67,205.87,72.57,12.56,46.60,73.13,81.73,141.33,117.93,85.57,214.27,207.78,28.93,159.06,0.20,111.79,281.73,20.85,91.42,200.77,346.60,136.05,214.60,135.67,39.09,797.71,217.39,384.73,615.80,217.00,246.67,15.82,60.47,80.59,217.20,218.65,150.67,145.87,203.00,41.95,358.85,132.72,223.28,116.70,217.55,88.75,62.88,61.44,308.76,337.77
22:48,133.00,213.80,155.60,81.88,313.20,162.13,235.20,112.14,14.50,57.80,70.60,92.80,120.20,144.07,85.50,214.07,210.78,14.60,196.06,27.40,152.45,288.73,23.74,86.89,181.86,284.80,121.15,304.13,135.33,24.98,910.86,247.57,389.20,585.53,288.76,178.67,0.41,63.05,121.47,363.93,265.59,215.93,206.27,217.18,52.90,389.15,124.81,218.00,83.24,275.05,84.89,57.12,64.78,484.24,304.50
22:49,177.77,160.93,256.93,40.25,231.13,267.60,283.53,164.00,5.67,35.00,93.60,86.33,196.93,93.47,86.57,170.47,226.61,8.73,220.38,19.07,151.97,367.32,48.37,101.89,168.82,171.53,140.65,258.33,97.27,25.28,795.71,283.48,527.80,566.13,202.00,156.53,2.73,44.21,152.88,318.27,172.59,236.20,162.47,225.47,55.70,374.45,187.36,163.14,168.52,239.41,119.22,47.67,61.97,550.53,335.86
22:50,203.69,175.47,212.53,43.31,174.40,137.93,300.07,99.29,0.33,46.40,57.00,96.20,165.00,80.73,140.71,210.53,253.22,24.13,227.94,0.00,149.55,319.14,31.74,112.92,171.27,214.07,176.85,241.07,94.73,29.74,765.50,171.09,470.53,534.47,280.76,148.67,12.00,38.68,123.65,267.07,235.88,207.33,167.27,179.76,58.90,349.40,183.53,151.61,156.76,183.23,166.94,74.08,55.50,489.88,296.27
22:51,197.15,115.33,408.27,55.88,237.80,108.93,302.00,142.36,5.94,93.33,31.73,52.07,216.07,109.33,131.50,160.20,154.50,46.93,276.12,11.87,126.07,346.68,30.96,116.28,165.36,156.13,172.40,159.73,155.80,33.48,862.21,206.22,522.00,506.73,221.53,167.33,5.55,71.00,155.88,211.67,265.18,283.33,82.73,236.82,86.80,370.65,162.89,171.19,130.91,175.18,144.47,79.25,73.17,461.47,276.14
22:52,161.46,174.60,328.07,36.38,247.13,163.93,309.00,36.07,15.89,65.13,69.20,105.93,287.73,67.33,107.64,258.07,126.44,106.67,207.44,17.40,107.10,288.00,32.22,85.53,182.77,113.67,184.40,102.60,94.93,29.76,815.43,169.57,433.27,436.60,234.41,115.33,0.27,37.47,128.00,363.80,320.47,252.67,112.87,158.06,48.30,440.65,162.78,210.53,118.70,208.59,109.81,147.08,67.69,440.47,408.45
22:53,133.62,188.47,179.80,15.00,233.40,114.80,396.87,4.36,1.83,140.87,95.87,78.27,185.33,104.13,83.36,285.27,161.61,92.40,165.44,4.07,77.34,334.82,62.74,90.08,175.95,245.87,157.10,127.87,93.07,33.02,580.64,205.48,304.60,266.87,238.35,286.67,18.23,133.84,110.12,324.33,273.06,164.27,124.20,186.88,84.90,573.60,174.56,170.33,76.27,306.95,84.31,43.46,65.42,367.65,338.27
22:54,207.92,157.73,221.40,10.94,311.80,122.60,257.27,17.57,14.00,80.33,67.53,58.27,210.87,92.87,99.79,341.93,252.83,30.53,181.88,0.00,90.31,308.45,54.00,103.31,190.32,138.87,175.25,111.67,67.40,19.80,882.43,158.91,394.07,236.00,227.18,198.60,16.14,155.47,94.65,344.27,246.18,163.67,98.13,132.71,48.70,441.20,171.67,207.28,46.91,270.18,116.64,51.54,68.97,427.82,243.27
22:55,329.23,100.47,194.93,36.25,197.33,126.00,196.87,75.07,3.94,109.93,38.27,99.47,251.13,118.93,123.64,307.73,186.50,42.47,151.25,3.13,96.41,294.14,18.04,93.86,190.09,116.67,157.55,118.13,110.27,21.52,601.07,167.35,492.93,225.67,205.82,189.87,23.91,136.47,81.18,352.13,355.71,147.13,119.93,136.47,82.05,343.20,223.50,220.89,49.21,185.23,139.56,37.54,64.11,410.24,261.14
22:56,236.54,137.87,203.87,16.62,164.33,99.07,203.80,15.86,9.50,124.13,43.53,82.40,185.27,75.20,157.14,241.73,185.28,87.60,177.56,0.00,75.10,224.91,22.74,78.56,211.55,160.67,129.80,112.33,131.00,28.89,646.07,158.96,278.07,191.93,275.18,161.40,79.91,106.58,66.94,345.13,386.35,218.13,112.60,126.41,41.80,263.60,216.50,176.97,66.82,167.18,140.56,48.17,85.83,533.29,358.55
22:57,268.00,239.40,207.80,54.44,159.87,83.87,187.20,84.57,16.11,171.33,43.53,87.40,131.67,115.60,106.36,201.40,261.44,153.33,195.94,7.60,102.24,230.68,40.63,95.83,156.09,206.40,76.90,191.00,167.27,56.89,714.64,176.04,305.13,157.33,260.47,264.60,10.77,114.79,53.65,316.87,347.76,136.60,51.87,207.59,43.30,280.10,170.56,142.14,70.82,144.91,134.78,35.25,80.36,369.76,405.36
22:58,230.85,259.80,160.67,27.62,197.27,113.53,218.20,58.64,7.67,82.47,60.33,100.87,121.60,64.27,113.14,223.87,294.39,125.87,153.19,0.00,100.72,255.36,32.22,68.39,206.18,134.00,110.40,221.27,158.47,40.76,808.14,177.83,244.53,215.93,371.35,320.73,70.41,107.26,179.59,267.00,486.41,188.20,46.73,128.94,57.60,234.70,196.14,145.33,138.61,115.09,124.47,57.38,79.56,365.82,362.91
22:59,276.77,169.80,208.67,44.12,193.33,103.87,314.87,83.86,6.11,47.60,50.67,156.60,177.33,74.40,142.57,236.40,376.00,161.33,179.25,5.07,155.93,253.18,10.37,38.19,228.32,143.33,70.15,198.40,202.87,38.50,642.86,143.43,296.33,404.93,362.00,262.07,66.27,123.42,187.88,284.00,328.06,176.60,20.20,162.71,50.65,261.05,178.25,176.33,73.79,250.05,136.53,36.88,174.94,305.29,350.55
23:00,173.31,198.13,145.27,34.31,161.47,84.53,442.07,48.86,10.83,65.20,71.20,130.13,170.53,97.87,163.21,242.33,274.83,80.80,112.00,0.00,119.07,260.95,9.48,68.89,270.64,203.47,88.05,109.20,261.13,23.89,534.93,173.91,225.20,313.40,322.41,284.53,69.64,82.32,356.65,370.53,283.59,129.33,89.20,194.71,46.55,230.65,206.94,159.75,82.61,308.27,164.94,24.46,132.44,296.41,316.05
23:01,204.46,252.20,166.07,16.56,145.80,131.53,225.00,22.93,1.44,81.07,59.20,144.07,191.67,49.40,132.07,189.33,177.67,144.73,211.75,0.00,158.62,226.64,50.00,59.39,183.05,195.87,144.15,51.33,318.53,28.70,575.57,150.65,361.20,245.80,333.59,333.20,13.86,84.95,223.00,293.87,219.18,182.60,96.27,228.71,28.65,242.75,248.72,196.61,92.06,347.73,161.69,65.29,108.56,278.29,437.59
23:02,144.38,236.33,156.60,34.44,143.07,180.13,174.40,32.29,6.61,145.20,78.33,109.07,200.27,70.47,220.86,203.07,235.67,84.53,143.00,0.00,132.79,240.14,16.74,69.94,184.95,114.87,79.15,102.47,492.40,37.98,641.43,152.09,276.33,301.40,240.88,182.00,18.27,84.42,226.59,324.53,177.94,154.47,119.53,204.94,44.90,346.55,213.89,167.31,63.03,384.91,185.50,54.88,147.47,282.65,337.55
23:03,213.38,282.87,74.60,15.44,103.73,156.07,240.33,30.86,3.06,59.67,42.27,98.47,222.93,57.93,137.36,252.00,244.28,94.53,171.00,2.87,123.83,311.55,12.15,94.94,215.18,272.27,96.85,186.67,267.53,57.00,413.71,172.96,107.87,409.33,351.12,174.47,16.91,85.21,196.65,160.27,154.59,148.33,111.53,181.35,77.20,328.80,250.39,167.11,46.94,435.68,182.19,41.38,109.08,255.82,315.09
23:04,151.38,323.53,170.33,29.00,139.67,124.93,300.80,68.50,2.56,91.40,74.47,62.33,79.33,61.20,162.79,279.80,211.00,86.93,90.25,0.00,162.83,297.73,8.67,105.72,237.41,255.27,87.00,124.53,354.93,46.61,381.14,185.39,216.27,361.87,258.76,300.27,11.09,44.05,262.47,209.40,225.71,163.53,152.00,158.53,71.60,386.85,238.58,149.94,90.18,263.32,304.00,75.25,75.17,211.47,299.32
23:05,115.92,112.80,97.13,48.62,161.33,162.93,183.67,120.86,14.89,130.27,95.13,61.40,68.27,91.20,217.71,253.67,207.61,104.80,117.75,0.00,135.69,257.18,6.26,112.08,218.95,145.40,59.85,101.40,415.53,54.37,377.71,213.91,237.20,396.73,396.35,183.20,18.82,124.47,273.41,304.67,218.06,239.80,174.80,123.06,59.95,270.00,164.81,187.31,53.12,262.18,216.50,77.58,95.06,256.65,464.27
23:06,106.62,136.60,103.47,43.06,156.40,175.33,308.80,89.07,25.56,230.27,93.13,44.80,48.47,63.47,108.14,268.20,224.33,122.07,116.38,1.73,153.34,244.18,7.74,85.83,230.23,68.53,107.35,173.27,337.07,54.52,437.29,146.52,179.60,351.13,345.24,584.13,21.18,111.47,207.41,231.13,200.18,174.13,107.93,140.24,63.20,229.95,176.31,157.56,89.64,319.91,280.03,48.46,83.28,475.88,437.95
23:07,197.23,128.00,61.53,28.12,82.33,132.87,179.33,34.71,1.72,157.87,53.00,43.20,77.87,122.60,121.00,239.47,182.67,140.00,162.38,0.00,182.76,225.27,16.59,84.83,266.59,63.80,128.95,194.53,309.60,53.20,326.71,155.87,167.40,237.53,186.47,223.67,12.68,127.00,140.82,247.27,313.94,116.13,138.73,94.59,91.30,231.00,145.33,180.36,98.30,330.14,196.14,29.88,99.17,392.47,433.45
23:08,273.77,230.47,59.07,15.81,95.93,118.13,213.47,12.93,2.39,135.13,97.07,36.33,38.13,122.53,131.43,230.20,111.06,78.07,249.75,10.67,165.90,269.05,28.78,188.72,306.95,246.47,108.30,186.60,317.73,48.98,417.86,131.61,93.00,273.87,310.94,322.80,17.18,100.00,92.94,210.87,199.24,84.93,121.20,89.00,48.20,343.65,248.97,178.36,76.39,171.91,213.33,63.29,66.28,353.94,428.59
23:09,246.00,213.53,66.00,27.69,95.40,149.33,278.53,4.14,10.61,72.53,43.67,23.67,84.47,190.87,67.14,265.07,156.50,65.93,143.69,24.07,95.10,271.45,20.59,136.17,227.95,145.60,86.70,86.80,370.73,89.59,477.71,203.61,109.93,264.00,249.24,278.47,10.23,136.00,140.06,196.27,241.82,98.07,146.40,118.71,83.30,262.60,210.86,124.08,47.36,242.32,239.56,107.92,91.97,283.29,408.59
23:10,200.15,165.20,68.00,24.06,111.47,183.00,259.87,1.00,10.83,73.27,84.40,36.73,95.33,116.00,86.64,249.00,134.78,34.93,97.94,8.73,135.62,250.91,7.00,177.14,249.50,111.27,63.75,192.87,443.47,77.26,444.79,235.83,160.13,420.53,238.47,360.60,6.36,183.74,164.71,237.73,169.76,62.93,176.40,100.94,35.20,281.25,214.19,218.58,71.27,153.18,219.67,114.67,63.64,209.82,393.91
23:11,153.46,87.13,72.73,35.88,107.20,176.33,135.13,107.79,0.17,150.93,46.93,47.53,60.40,128.40,112.07,254.93,172.89,62.87,89.88,10.47,81.07,279.50,13.85,171.50,185.64,67.93,45.35,184.47,451.40,108.83,485.93,375.39,61.00,496.07,211.59,206.53,10.55,155.26,180.00,312.40,196.88,131.53,228.00,211.06,17.90,283.45,271.78,215.89,92.64,239.77,147.58,130.50,50.92,174.94,301.55
23:12,112.62,110.73,33.67,12.19,132.07,136.47,255.53,12.79,11.56,111.33,54.93,48.27,86.93,58.40,161.43,273.00,111.72,44.67,90.31,26.53,105.97,271.09,8.81,172.81,153.32,92.47,46.85,184.13,560.73,88.63,516.86,273.35,48.60,470.53,215.88,276.87,14.55,140.84,229.53,163.60,113.00,206.87,134.40,150.41,56.35,307.60,328.17,211.72,52.27,384.68,126.58,89.46,46.08,259.12,357.91
23:13,68.92,102.67,47.20,39.38,249.93,177.00,271.07,15.36,15.61,76.27,55.07,26.67,80.27,57.13,113.29,299.80,149.22,3.33,129.31,25.13,53.69,259.82,16.81,147.19,159.77,92.93,103.15,189.87,490.07,107.37,427.00,300.09,58.47,375.00,254.06,331.67,15.82,232.95,183.76,190.53,164.29,235.20,202.73,79.06,46.30,314.25,301.56,176.36,32.67,224.59,152.64,83.67,37.56,289.71,302.05
23:14,100.23,171.33,50.27,30.88,262.07,180.07,255.47,1.00,38.56,196.40,82.87,16.40,88.27,56.93,91.43,271.60,168.17,10.87,168.88,44.93,59.34,315.68,8.74,142.22,195.68,162.00,33.75,207.33,734.00,90.61,509.21,313.26,113.87,465.67,384.94,389.13,19.73,167.58,184.18,104.33,164.29,199.00,234.73,87.29,103.55,352.70,256.61,184.53,64.33,206.55,118.56,79.29,28.81,183.12,326.18
23:15,140.38,230.93,62.47,71.69,237.13,143.53,249.93,5.43,28.33,150.73,125.20,29.93,150.33,102.67,157.29,263.73,154.22,36.67,121.44,55.20,51.14,278.18,21.78,199.75,228.14,90.27,37.75,265.40,427.20,88.61,453.21,329.39,228.73,434.93,307.18,372.93,28.73,155.74,291.00,218.07,192.88,272.13,189.07,158.76,129.30,332.95,334.69,169.06,50.06,294.73,164.81,82.96,47.75,204.24,332.05
23:16,108.00,157.60,59.20,39.62,389.20,144.07,225.93,0.79,118.94,100.07,101.67,36.67,64.60,112.20,147.07,229.60,106.89,72.87,125.62,29.33,47.86,256.05,19.56,195.58,242.27,98.00,27.65,302.93,309.33,73.22,526.57,346.17,220.47,464.13,260.82,372.53,10.64,226.37,215.29,215.33,199.41,347.93,129.47,105.76,66.75,376.05,242.08,227.50,59.33,368.68,209.86,80.62,47.19,264.18,328.73
23:17,87.00,151.53,122.53,46.38,331.33,234.47,186.53,24.14,37.56,144.20,103.93,39.87,101.73,122.60,131.14,338.80,89.78,73.07,96.69,48.80,79.97,298.00,19.89,213.89,180.18,220.40,59.30,278.80,391.60,88.07,451.00,326.39,129.33,685.73,393.41,360.60,15.32,171.26,155.65,274.20,255.00,441.93,165.67,96.24,84.65,469.85,306.00,175.47,66.55,211.50,167.17,45.79,50.64,313.53,283.27
23:18,113.38,56.60,57.07,73.12,337.40,181.73,204.20,52.21,75.94,103.20,71.80,52.80,96.20,123.80,137.07,233.67,174.78,72.07,70.81,34.80,112.28,256.91,8.11,231.31,192.36,389.67,69.90,124.73,254.60,59.83,554.57,361.35,239.27,464.33,332.29,317.93,12.77,191.89,150.71,197.80,160.71,368.40,212.60,107.65,84.70,513.80,304.67,148.17,46.55,213.86,140.17,50.88,44.53,212.35,286.50
23:19,187.92,51.13,51.67,79.00,317.40,117.53,254.73,32.86,42.89,84.33,136.67,93.13,101.53,138.13,148.50,128.60,153.44,21.53,65.94,43.47,109.07,222.59,7.15,111.33,223.95,435.00,54.55,93.53,165.73,79.87,667.79,351.78,240.53,328.67,297.59,175.47,16.50,290.47,137.18,245.20,173.06,262.07,237.93,89.71,110.25,381.95,268.61,173.08,45.67,161.27,153.53,47.83,51.36,118.59,354.82
23:20,182.00,71.93,55.20,78.44,343.53,201.87,244.80,9.71,161.44,101.73,106.07,81.00,149.53,143.47,98.43,204.53,158.94,21.67,57.88,50.07,137.86,211.45,7.44,131.58,178.27,360.47,54.65,203.93,241.40,89.91,622.07,381.65,119.47,213.40,353.12,207.00,13.64,274.58,353.59,193.20,148.06,297.73,118.87,92.59,116.65,396.10,282.33,133.69,74.91,198.77,244.75,29.33,63.17,162.18,230.50
23:21,170.92,37.73,33.13,139.06,305.20,189.73,193.67,4.79,185.67,140.00,130.73,87.80,94.67,121.27,189.71,151.80,105.11,32.93,108.44,89.67,92.34,245.32,24.93,82.50,210.95,244.53,102.45,165.87,302.13,64.87,649.00,361.83,143.33,311.53,291.88,131.27,51.68,157.89,393.76,291.53,134.29,284.93,122.13,90.06,40.60,453.85,320.56,165.94,42.48,187.55,296.53,40.42,87.42,255.47,221.50
23:22,106.62,123.53,49.60,296.81,123.00,152.60,127.93,18.36,114.11,128.53,68.33,68.07,72.00,96.27,243.07,151.47,112.00,13.00,71.12,16.47,122.24,239.55,24.81,95.81,229.82,161.67,93.25,231.27,462.93,57.80,568.36,364.48,77.07,352.87,225.47,141.93,17.45,192.79,222.65,209.87,178.12,328.53,77.73,73.47,95.90,464.45,260.92,195.00,33.64,133.86,250.81,69.25,64.58,207.12,280.36
23:23,50.00,153.33,112.53,166.25,187.47,156.20,144.60,0.86,153.39,99.60,69.80,62.13,73.67,57.73,148.29,179.07,94.17,5.87,132.38,17.27,112.14,242.45,27.59,117.94,195.73,212.27,95.95,392.00,308.93,46.04,484.93,354.48,151.80,381.20,156.29,224.93,18.27,190.63,372.59,202.87,123.24,453.53,47.33,74.00,111.90,418.60,262.06,165.94,15.97,140.23,175.92,80.25,51.67,196.53,279.95
23:24,36.15,168.13,124.87,126.00,148.20,163.53,163.13,47.00,107.06,81.33,26.27,72.00,107.60,48.93,107.07,197.47,75.94,0.67,167.94,21.13,192.24,218.23,26.85,136.53,272.91,58.27,140.40,172.60,270.93,89.78,296.64,404.26,279.93,475.73,310.12,264.47,20.86,92.89,489.29,177.67,142.65,224.67,27.93,82.18,93.85,396.45,307.36,153.94,14.18,79.55,177.53,26.25,61.17,176.76,261.05
